track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4BJM6ZftysyPZvudTpiFDH,From Illusions and Jealousy,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,4IBkElHIHDCZFoCAi4HsmW,519506,2009-06-01,0,0.381,0.828,4,-5.747,0,0.0409,0.000593,0.405,0.0349,0.307,106.012
7wUKMqjcwFJUfpHhYlRsAb,The Cold Solitude,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,4IBkElHIHDCZFoCAi4HsmW,413280,2009-06-01,0,0.379,0.701,2,-4.595,0,0.0395,0.0205,0.00547,0.128,0.344,95.935
24tppVaAX6EDaFa4hRED76,With Every Suffering,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,4IBkElHIHDCZFoCAi4HsmW,464573,2009-06-01,0,0.169,0.69,0,-4.822,0,0.0423,0.000324,0.154,0.089,0.294,144.108
6odFFS6TmIt60CgU4a01Xz,Honey for My Wounds,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,4IBkElHIHDCZFoCAi4HsmW,155053,2009-06-01,0,0.424,0.546,2,-6.229,0,0.0286,0.783,0.000289,0.15,0.497,83.999
3RDY6yf6RNpslAkQwpuMv1,Recover Me in Sores,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,4IBkElHIHDCZFoCAi4HsmW,320386,2009-06-01,0,0.152,0.882,4,-5.57,0,0.0542,0.000377,0.0708,0.0884,0.285,137.884
1hoqYm1Aa8plANiCpUf2aw,The First Spring Without You,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,216640,2010-07-26,0,0.164,0.299,3,-14.057,0,0.0309,0.0236,0.784,0.241,0.0366,110.211
6hCvR3Hwa9jDIUvJkKwkBW,Path of My Tears,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,493640,2010-07-26,0,0.398,0.915,4,-6.449,0,0.121,0.0218,0.00125,0.135,0.368,120.241
2SkQOW5tc0WQfY6S2ZUjYD,Once We Were Happy,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,529640,2010-07-26,0,0.368,0.828,6,-7.612,0,0.0561,0.000778,0.0265,0.284,0.26,120.072
4i2Qzomw5K7KZC2zzyMBFR,Sweet Embrace of Scarlet Twilight,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,469640,2010-07-26,0,0.345,0.938,6,-6.742,0,0.154,0.117,0.0228,0.199,0.14,109.835
6QHQsAThkhi3xPNAAlAJ5v,I Saw Her Sad Eyes,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,626640,2010-07-26,0,0.361,0.936,9,-6.227,0,0.103,0.00422,0.0151,0.123,0.342,119.76
1lHlcwgeNYv6R10FKAlyKX,As a Wingless Bird,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,470640,2010-07-26,0,0.404,0.963,9,-6.806,1,0.171,0.00901,0.0575,0.2,0.238,115.015
2JyMOiNJDRGGbICU1oeesy,‚Ä¶And We Shall Die Together,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,581640,2010-07-26,0,0.217,0.89,4,-6.416,0,0.0923,0.0323,0.598,0.396,0.189,104.871
14hSDyIAba02STOWNqZiD7,A Pain to Remember (Demo Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,552640,2010-07-26,0,0.191,0.424,4,-9.791,0,0.0388,0.00772,0.754,0.104,0.172,90.962
4QF4AhfXhDW9mT01lshwd2,It's Our Own Tragedy (Demo Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,286640,2010-07-26,0,0.415,0.616,9,-10.32,0,0.0378,0.0711,0.157,0.122,0.226,120.021
0owngS55NpQ4Cqh60fsAVE,To Your Deceits‚Ä¶Again (Demo Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,284640,2010-07-26,0,0.247,0.525,9,-10.309,0,0.0356,0.146,0.137,0.321,0.363,163.914
76fSGRRquY3w4NC9MYaF0a,The First Spring Without You (Somnolent Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,360640,2010-07-26,0,0.267,0.607,2,-8.759,0,0.0317,0.000118,0.769,0.0978,0.102,99.8
0zHH1E6zVxioyHyxKrrfhv,The Cold Solitude (Alexander Naydenov Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,352640,2010-07-26,0,0.623,0.317,2,-11.319,0,0.0507,0.776,0.882,0.115,0.338,89.767
4sSBAqc7TLuV9fJbgIMm5q,The Cold Solitude (Demo Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,6qLEH9Ay8Jwj9Pk3iNOKwL,406640,2010-07-26,0,0.327,0.454,2,-9.182,0,0.0322,0.00696,0.00805,0.431,0.241,96.027
0mzRMjfgFSkkyO6b2wJtvO,Sleeping with My Name,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,485511,2013-12-03,0,0.336,0.894,9,-6.193,1,0.0822,0.0131,0.0839,0.291,0.0798,175.968
579pky0QAnAQXZjm9t3wiL,Keep Me Safe from the Emptiness,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,664084,2013-12-03,0,0.352,0.764,10,-6.366,1,0.036,0.00127,0.306,0.115,0.174,94.027
7xjOUM0HW9FvnhLrQduzYL,Falling in Hope,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,435513,2013-12-03,0,0.411,0.954,0,-5.607,0,0.0779,0.00117,0.0697,0.0928,0.199,97.962
3iiLUnsC7IUXkifVbYovpY,Until I'm Bright,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,330553,2013-12-03,0,0.452,0.869,2,-7.025,1,0.0361,0.00866,0.175,0.223,0.183,104.988
0IywNfzOzHTnRNj4lgDyNr,Let the Music Cry,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,380212,2013-12-03,0,0.49,0.726,2,-6.839,0,0.0309,0.0059,0.000361,0.0963,0.314,140.074
1DWFbRHH4aX1V0LW1B8EKI,This Drama Will Be the Last,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,336744,2013-12-03,0,0.512,0.978,7,-5.797,1,0.111,0.000279,0.034,0.793,0.0753,108.008
6igLkuVw3BUMEfxErs3gjj,Your White Dress,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,510902,2013-12-03,0,0.451,0.933,6,-6.417,0,0.0468,5.27e-05,0.105,0.44,0.131,95.002
5Sj5E0kFa9BVtX2QPZxWxb,Words of Farewell,69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,310778,2013-12-03,0,0.434,0.636,4,-7.615,0,0.0421,0.0105,0.0478,0.0741,0.0873,120.119
0l9sGStOvWcAEp1dR3PWFI,Let the Music Cry (Silver Strings Version),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,384078,2013-12-03,0,0.346,0.623,2,-8.334,0,0.0434,0.624,3.98e-05,0.11,0.177,140.01
1JVF4Hp9i6dj02E7NXLnjl,Rainbow Eyes (…in Loving Memory of Dio),69Z3YKTBYFTbrXY4RCJDgU,Mournful Gust,7F9pnQyhJQHjj2TbOIwEh1,430158,2013-12-03,0,0.451,0.409,4,-9.994,0,0.0303,0.645,1.34e-05,0.0746,0.0701,111.943
6I1tzPstN6VJQFoFIHzNHk,Darkened Tears of Weeping Madonna,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,727499,2004-01-01,0,0.21,0.588,0,-10.59,1,0.0463,0.000677,0.93,0.0876,0.178,122.155
4fkM1ksDdDtTVHMgkDlIFs,A Sorrowful Stream,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,619766,2004-01-01,0,0.221,0.507,5,-10.896,1,0.0454,0.00169,0.908,0.0615,0.179,80.235
6L1Xj4YHbKKS6Jng951Z5i,Bliss of the Dead,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,478579,2004-01-01,0,0.221,0.5,5,-9.503,1,0.0385,0.000478,0.878,0.105,0.18,79.629
1AbkarBmCODXlCMD4fkE57,Postmortem Purgatory,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,727499,2004-01-01,0,0.139,0.714,5,-10.083,1,0.0513,0.00299,0.927,0.087,0.167,101.881
7oAfgrlx4U3k78OphDvwXv,Nameless Seeker,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,720819,2004-01-01,0,0.302,0.751,2,-9.198,1,0.0452,2.14e-05,0.915,0.265,0.145,80.081
7v3DA2TK5fSpcgMg1yNLPc,Dying Candle and Forgotten Withered Rose,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,11bCc5fk27zyu7xxA3sjiA,486699,2004-01-01,0,0.288,0.837,9,-7.725,1,0.0604,0.00341,0.88,0.128,0.0835,80.066
1D9NoIkW1ZISqSt44ZvOsK,Beneath Funeral Flowers,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2PdtgpAYxgcDYgXTZF0tSO,837926,2005-01-01,0,0.0675,0.591,7,-10.576,1,0.0697,0.0195,0.902,0.0762,0.0901,77.429
10mya0NVU1iEAcOylqSeHz,"Oh, Dead, Why Do I Envy You?",1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2PdtgpAYxgcDYgXTZF0tSO,789633,2005-01-01,0,0.175,0.393,6,-11.217,1,0.0493,0.256,0.875,0.167,0.0468,103.404
1S1lPWpdDqkTyvSAUPkCFp,The White Sadness,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2PdtgpAYxgcDYgXTZF0tSO,987286,2005-01-01,0,0.116,0.655,9,-9.195,0,0.069,0.489,0.874,0.116,0.0353,95.578
00USLKHgvqa6igz6vR5m18,Journey into the Light,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2PdtgpAYxgcDYgXTZF0tSO,902059,2005-01-01,0,0.115,0.522,5,-10.374,1,0.0543,0.0473,0.808,0.0903,0.0391,95.213
7B3Fpr5N0AORFvrEbq8OBb,Daffodils,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2zFBXM1tuHoNbG0sAeld6c,1376633,2018-03-01,0,0.106,0.533,6,-8.393,0,0.0504,0.405,0.795,0.141,0.038,79.132
5uXFL9StBo3RYuoagIg1uP,Only Ruinous Silence of Blissful Memories Remained,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2zFBXM1tuHoNbG0sAeld6c,1528219,2018-03-01,1,0.0772,0.361,11,-8.021,0,0.0405,0.22,0.858,0.145,0.0358,82.567
0XBqfzcsMmty8DtEMJMKGM,Beloveth Forever in My Thoughts,1MR0XlspE6Pc0jfv1SAZLz,Mistress Of The Dead,2zFBXM1tuHoNbG0sAeld6c,851539,2018-03-01,0,0.0577,0.314,11,-8.154,0,0.0469,0.146,0.913,0.112,0.0381,64.528
1jikAsF9Niz5rA994RFo0m,Become the God,5e8lufUtjojmXONtoIj8PG,Funeral Tears,6mhpqqyLTFcrIRRUk7oTvv,659000,2018-10-05,0,0.0698,0.289,5,-6.933,0,0.0425,5.13e-06,0.835,0.0646,0.125,79.96
3YmRfP35ui3M6e17RgLtOg,Be Humane,5e8lufUtjojmXONtoIj8PG,Funeral Tears,6mhpqqyLTFcrIRRUk7oTvv,519500,2018-10-05,0,0.349,0.346,5,-8.894,0,0.0418,0.000126,0.676,0.109,0.069,119.846
5FDGh3GY0vSlRF5ofFUvlI,Look in the Mirror,5e8lufUtjojmXONtoIj8PG,Funeral Tears,6mhpqqyLTFcrIRRUk7oTvv,674000,2018-10-05,0,0.131,0.308,1,-8.006,1,0.0442,2.63e-05,0.732,0.113,0.239,100.364
3Tak8Cwlv8DXAHgycC5YaF,The Only Way Out,5e8lufUtjojmXONtoIj8PG,Funeral Tears,6mhpqqyLTFcrIRRUk7oTvv,553500,2018-10-05,0,0.328,0.203,0,-9.967,0,0.0379,0.000617,0.907,0.129,0.0567,140.108
5pPb8biZPyLvqeokeF7Xjz,Outro,5e8lufUtjojmXONtoIj8PG,Funeral Tears,6mhpqqyLTFcrIRRUk7oTvv,299268,2018-10-05,0,0.389,0.0303,0,-13.86,1,0.0548,0.064,0.932,0.112,0.0272,120.094
05hK5CVkjtvdsb5A5EZrYQ,The Indwelling Ascent,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,190429,2018-03-23,12,0.153,0.243,4,-10.712,1,0.0384,0.000131,0.809,0.0914,0.137,132.478
6f9KuK6dWCkAZ52NNppfFg,Whispering Spiritscapes,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,942106,2018-03-23,10,0.259,0.353,6,-8.522,0,0.0384,0.00735,0.556,0.0839,0.141,70.152
5vd7qG29sTZTEIgOYUSWKO,The Rubaiyat,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,1087112,2018-03-23,8,0.0983,0.299,4,-8.663,0,0.0357,0.0153,0.604,0.122,0.0574,90.673
1UG1qNQKIfv83xyqniUvlD,The Incubus of Karma,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,348017,2018-03-23,9,0.457,0.412,7,-7.878,0,0.0324,0.01,0.963,0.0966,0.146,119.888
3RHEZ4EiGe5qyr6lueK9Lu,Scripture of Exaltation & Punishment,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,897040,2018-03-23,7,0.138,0.331,11,-10.078,1,0.0395,0.00194,0.729,0.361,0.0396,101.758
5585jITJ9udVbfqizKpsWn,A Picture of the Devouring Gloom Devouring the Spheres of Being,3HZQm7muBa4Ho0p8K9X82M,Mournful Congregation,0B30QKGNwEmffYEKDyKVFS,1324804,2018-03-23,7,0.132,0.235,3,-8.173,0,0.0366,0.00149,0.832,0.102,0.0696,99.885
4ncMqwVFpWrjwyvU7uJQRd,Sulphureous Hazes,12mbLXCEJ5TBoTQRY5VTU2,Fuoco Fatuo,3YrrBfjBa0N9SIsg9mvfaS,952613,2017-04-07,2,0.144,0.873,3,-6.521,1,0.107,0.00157,0.922,0.136,0.0384,103.943
7IebYg2NQTbmsNN6bPr9oe,Rainfall of Debris,12mbLXCEJ5TBoTQRY5VTU2,Fuoco Fatuo,3YrrBfjBa0N9SIsg9mvfaS,965853,2017-04-07,1,0.237,0.655,7,-6.917,1,0.0532,0.00641,0.889,0.0868,0.0692,89.914
0uK88GTtV8ojbEQTDtkXLQ,Perpetual Apochaos,12mbLXCEJ5TBoTQRY5VTU2,Fuoco Fatuo,3YrrBfjBa0N9SIsg9mvfaS,799866,2017-04-07,1,0.16,0.806,11,-8.003,0,0.0805,0.00992,0.834,0.0947,0.0786,109.739
3fCTneFMEgdgz70toDU7Qz,Nemesis,12mbLXCEJ5TBoTQRY5VTU2,Fuoco Fatuo,3YrrBfjBa0N9SIsg9mvfaS,1015320,2017-04-07,1,0.265,0.72,2,-8.012,1,0.0703,0.0115,0.969,0.346,0.197,119.77
1k95gv9ISx2cU5c6oonz8I,Tragedies: Taarene,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,748466,2010-01-01,8,0.24,0.397,6,-12.155,1,0.0374,3.91e-05,0.59,0.112,0.268,117.359
6lHrOnHmTgBDePeuPmxxN4,Tragedies: Under Ebony Shades,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,813106,2010-01-01,6,0.195,0.548,1,-9.248,1,0.0391,0.000321,0.0897,0.322,0.156,53.284
2rXwwVFnMDMsi2qBV58b1b,Tragedies: Demise,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,522466,2010-01-01,5,0.285,0.537,1,-9.68,1,0.0355,0.000374,0.0549,0.101,0.243,70.296
6S1K3IKcpzmroY2lz72hSV,Tragedies: When Nightfall Clasps,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,851960,2010-01-01,5,0.207,0.566,5,-11.874,0,0.0509,0.0149,0.892,0.107,0.228,104.06
782JgJn6Tpw0sJ2vl2ZLrA,Tragedies: Moment in Black,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,582106,2010-01-01,5,0.19,0.537,3,-11.834,0,0.0424,0.000854,0.841,0.135,0.119,113.065
1nbfq95e5WT14NZW1m36m9,Tragedies: Heartache,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,699280,2010-01-01,3,0.165,0.558,1,-11.687,1,0.0513,0.0257,0.824,0.102,0.149,92.922
6dw0lKeDR2nOUcCuSyvuVM,Tristesse: Thoughts of Tranquillity,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,639466,2010-01-01,5,0.172,0.354,10,-10.942,1,0.0335,0.000429,0.81,0.146,0.113,73.382
6DbfsVuRUWOHB8hRAZ8lwq,Tristesse: A Poem for the Dead,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,1112106,2010-01-01,3,0.149,0.733,3,-11.798,1,0.0879,0.000123,0.789,0.0819,0.185,85.709
6XpfHmzYwCbQ4aPAXcWCiw,Tristesse: Yearning for Heaven,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,628106,2010-01-01,3,0.235,0.508,2,-12.276,0,0.0431,0.000188,0.816,0.0947,0.17,134.116
4W7L2uZCpYfVkKOH3HT3mT,Tristesse: Forlorn,0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,801946,2010-01-01,3,0.264,0.444,2,-12.409,1,0.0429,0.00617,0.862,0.078,0.127,111.428
5HKjjGmtXiM881XRrSnYVq,Tristesse: Dying (Together as One),0q3guqlmd8oVaz5v2Fqy3q,Funeral,5TafET0ezEnahmSwKadnii,1020866,2010-01-01,3,0.307,0.632,1,-11.696,1,0.0597,0.0376,0.86,0.0995,0.166,114.415
2DMsAAi0vg24nwK5Lyxjnq,Domain of Storms,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,478285,2018-08-09,0,0.14,0.225,7,-12.27,1,0.0412,0.17,0.747,0.0879,0.0373,140.36
2jN66pwaGknq40B0LWD8pG,Lights of Infinity,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,575238,2018-08-09,0,0.0953,0.361,4,-12.166,1,0.0348,0.509,0.905,0.134,0.0363,82.237
21hd1QQqIgQKaKkBYHDLmg,This Winter,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,434047,2018-08-09,1,0.0818,0.35,3,-13.714,0,0.0354,0.744,0.917,0.117,0.033,65.386
338wZFjq7N6hutLjVPszas,Hurt,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,594090,2018-08-09,0,0.168,0.0558,6,-15.402,1,0.0472,0.527,0.805,0.116,0.0346,118.283
6ySDOUdSezwnRuywlAkCt7,Hollow Star,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,538181,2018-08-09,0,0.0941,0.323,5,-21.925,0,0.044,0.862,0.871,0.116,0.0494,88.412
2wYt4eSrUyuglQQm0JfdCM,To Fade,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,426666,2018-08-09,0,0.148,0.191,7,-12.843,1,0.04,0.128,0.784,0.177,0.0429,87.532
2kYrB3aD5Vy3XAWmcKx7YR,Mind Collapse,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,423157,2018-08-09,0,0.1,0.282,8,-12.574,1,0.044,0.201,0.81,0.12,0.0575,75.121
1wFKxli1GKiWLW0GCZoRzx,Child of June,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,548571,2018-08-09,0,0.0657,0.272,11,-13.037,1,0.042,0.112,0.8,0.155,0.0395,71.799
2l52ybLwsBINRElXbAGkBa,They Know,63MeiydtkCjgdS65kuW0we,Until Death Overtakes Me,4tV967RTQut7DxcruuFTBf,552857,2018-08-09,0,0.0606,0.274,4,-12.63,0,0.0446,0.154,0.851,0.217,0.138,67.83
6geJjRQNOxDIS0eUTx8sMB,Kuura Pt. One,6i4hfUB4ANDxB8FgXQLTTo,Red Moon Architect,1UCSSwCe00cJK7NxJBUCR2,1158241,2019-04-05,8,0.171,0.147,7,-13.711,1,0.0387,0.0343,0.711,0.125,0.0619,86.624
5I5H55HPYU0vKMVxCYaQnv,"Kuura, Pt. Two",6i4hfUB4ANDxB8FgXQLTTo,Red Moon Architect,1UCSSwCe00cJK7NxJBUCR2,295204,2019-04-05,7,0.0757,0.132,11,-27.202,1,0.035,0.69,0.843,0.109,0.0803,80.207
2tOTSEu7xUJFijh8LrwWtQ,Kuura Pt. Three,6i4hfUB4ANDxB8FgXQLTTo,Red Moon Architect,1UCSSwCe00cJK7NxJBUCR2,973627,2019-04-05,6,0.135,0.227,8,-14.698,1,0.0392,0.19,0.688,0.329,0.0493,100.812
7pEqieeqOaTnnB73IyanGU,Genesis,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,603986,2011,3,0.237,0.435,10,-8.709,1,0.0349,0.00027,0.49,0.155,0.0345,74.994
0zm5cvjD3Hfc0GWB6xmkXh,Funeral,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,426733,2011,1,0.0604,0.3,2,-8.84,0,0.0393,0.00219,0.111,0.0696,0.037,69.038
38ihBwclTh3oda59aW287V,Meeting with the Ancestors,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,661453,2011,1,0.196,0.526,5,-5.324,1,0.0508,4.26e-05,0.456,0.116,0.175,77.85
2V3QHcYQok6udhXPwYle2w,The Endless Time,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,722506,2011,1,0.234,0.0941,9,-10.94,1,0.0343,0.146,0.816,0.0757,0.0318,98.617
04YNXWcbvEJvTFGkEMb46y,From Time Immemorial,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,551986,2011,1,0.158,0.587,10,-7.002,1,0.0405,0.000993,0.804,0.125,0.0363,79.969
0QhfG0ru0zkU9xUW8I4PfJ,Outer Space,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5ZsvwrXgSFzg2fu6cEoGaW,490880,2011,1,0.0639,0.0872,10,-20.548,1,0.0405,0.558,0.862,0.0806,0.0272,72.478
1qBIyvHFSbXC8G67pJaTnU,Anger,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,539977,2013-12-16,0,0.171,0.507,8,-6.454,1,0.036,0.000529,0.732,0.138,0.0312,122.019
4IvglEZpkCUxuvt8zhXQlv,Worry,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,526419,2013-12-16,0,0.0581,0.516,7,-7.471,0,0.0399,4.14e-05,0.902,0.258,0.0361,57.236
1QCLcwMk1bqUhxI9H98QQd,Sadness,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,447373,2013-12-16,0,0.345,0.343,4,-13.663,0,0.0299,0.211,0.928,0.111,0.0661,107.934
7orgYkXgyX29HUvQz3R2AD,Peace,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,549564,2013-12-16,0,0.189,0.48,0,-5.846,1,0.0339,0.000669,0.118,0.0653,0.0399,107.851
6KGAQwiUAds82N1saoXDXb,Love,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,790987,2013-12-16,0,0.0865,0.223,5,-9.507,1,0.0371,0.1,0.146,0.263,0.0369,77.174
2G1kltIat4OotOq9LX1WWv,Nothingness,3MEuIm7gPFQyGp0eLBnkma,Dreams After Death,5nrI24edHgPBr6Fbyp1joS,811493,2013-12-16,0,0.174,0.305,2,-10.513,1,0.0325,0.0846,0.936,0.0904,0.0282,75.319
0BooXGiT3u4lfkmAUutRHg,Seashore Eternal,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,166773,2015-07-24,1,0.21,0.804,2,-9.597,0,0.06,0.0218,0.67,0.102,0.0978,98.496
0JpTOHCEuCtRiRogZNoiZY,Nostalgia,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,496040,2015-07-24,1,0.182,0.901,4,-7.976,0,0.0628,0.0078,0.817,0.121,0.273,100.002
45U1VEh6nWRwe9ZkIQQ7v9,Embryo Limbo,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,578026,2015-07-24,1,0.161,0.804,5,-9.246,1,0.0563,0.0416,0.855,0.136,0.0629,79.93
6FetYj9LzwKNqGzRbVuzDL,Desert Trail,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,401146,2015-07-24,0,0.248,0.828,3,-9.045,1,0.0644,0.0144,0.867,0.144,0.117,118.768
1ilzTsMzZ8zqU4TT8gDyED,Mountains of Mind / Five Years Ahead,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,906813,2015-07-24,0,0.228,0.943,7,-8.024,1,0.0788,0.0024,0.681,0.0783,0.0971,109.776
7y2mkFvAILCTmO41TYw6Oj,Strange Meridian,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,1050333,2015-07-24,0,0.245,0.65,3,-7.5,0,0.0372,0.0308,0.668,0.0958,0.18,89.866
5vUEs0DJSD0SyjfP4Oyy4H,III,2uJxOxdtjHDBllR8cOl2k3,Indesinence,5tSSM8uxQSguLcpkhTv15Z,661680,2015-07-24,0,0.135,0.356,8,-21.732,0,0.0561,0.71,0.953,0.686,0.105,85.874
